,Released,Movie,Genre,Budget,Revenue,Trailer,Year
349,2009-11-10 00:00:00,The Accidental Husband,Romantic Comedy,,0.0,,2009
350,1988-12-23 00:00:00,The Accidental Tourist,Drama,,32632000.0,,1988
351,2011-12-31 00:00:00,Accidentes,Comedy,,0.0,,2011
352,2010-07-27 00:00:00,Accidents Happen,,,0.0,,2010
353,1988-10-14 00:00:00,The Accused,Drama,,32078318.0,,1988
354,2009-03-03 00:00:00,Ace Ventura Jr.: Pet Detective,Comedy,,0.0,,2009
355,1994-02-04 00:00:00,Ace Ventura: Pet Detective,Comedy,12000000.0,72217396.0,,1994
356,1995-11-10 00:00:00,Ace Ventura: When Nature Calls,Comedy,30000000.0,108360063.0,,1995
357,2011-12-31 00:00:00,Ace Wonder: Message From a Dead Man,,,0.0,,2011
358,1999-08-06 00:00:00,The Acid House,Drama,,142783.0,,1999
359,1972-01-01 00:00:00,Across 110th Street,Thriller/Suspense,,10000000.0,,1972
360,1976-01-01 00:00:00,Across the Great Divide,Western,,18800000.0,,1976
361,2010-01-19 00:00:00,Across the Hall,,,0.0,,2010
362,2010-12-31 00:00:00,Across the Line,Action,,0.0,,2010
363,1995-10-20 00:00:00,Across The Sea of Time,Drama,,16015639.0,,1995
364,1990-12-31 00:00:00,Across the Tracks,,,0.0,,1990
365,2007-09-14 00:00:00,Across the Universe,Musical,45000000.0,24343673.0,,2007
366,1951-01-01 00:00:00,Across the Wide Missouri,Western,,5500000.0,,1951
367,2009-07-31 00:00:00,Act of God,,,9955.0,,2009
368,2013-07-19 00:00:00,The Act of Killing,Documentary,,486919.0,,2013
369,2012-02-24 00:00:00,Act of Valor,Action,12000000.0,70012847.0,Play,2012
370,1988-02-12 00:00:00,Action Jackson,Action,7000000.0,20257000.0,,1988
371,2010-11-05 00:00:00,Action Replayy,Drama,,410262.0,,2010
372,2007-12-31 00:00:00,Actrices,,,0.0,,2007
373,2009-12-31 00:00:00,Acts of Violence,,,0.0,,2009
374,2003-11-21 00:00:00,Acts of Worship,Drama,,9377.0,,2003
375,2010-11-09 00:00:00,Acustico En Vivo,Concert/Performance,,0.0,,2010
376,2009-07-29 00:00:00,Adam,Drama,3200000.0,2277396.0,,2009
377,2006-03-31 00:00:00,Adam & Steve,Romantic Comedy,,309404.0,,2006
378,2009-09-22 00:00:00,Adam Resurrected,,10000000.0,0.0,,2009
379,2007-03-16 00:00:00,Adam's Apples,Comedy,,1305.0,,2007
380,2010-10-19 00:00:00,Adams Yolanda-What a Wonderful Time,Concert/Performance,,0.0,,2010
381,2001-07-13 00:00:00,Adanggaman,Drama,,28664.0,,2001
382,2002-12-06 00:00:00,Adaptation,Comedy,18500000.0,22498520.0,,2002
383,1991-11-22 00:00:00,The Addams Family,Comedy,30000000.0,113502246.0,,1991
384,1993-11-19 00:00:00,Addams Family Values,Comedy,,46293855.0,,1993
385,2014-09-05 00:00:00,Addicted,Drama,,0.0,,2014
386,2012-11-26 00:00:00,Addicted to Fame,Documentary,,0.0,,2012
387,1997-05-23 00:00:00,Addicted To Love,Romantic Comedy,,34673095.0,,1997
388,2011-12-14 00:00:00,Addiction Incorporated,Documentary,,40106.0,,2011
389,1995-10-04 00:00:00,The Addiction,Horror,,303300.0,,1995
390,2012-07-13 00:00:00,Les adieux à la reine,Drama,,1329660.0,,2012
391,2007-04-20 00:00:00,Adios Momo,Drama,,8453.0,,2007
392,1992-07-01 00:00:00,The Adjuster,Drama,,396573.0,,1992
393,2011-03-04 00:00:00,The Adjustment Bureau,Thriller/Suspense,50200000.0,62495645.0,Play,2011
394,2013-03-22 00:00:00,Admission,Romantic Comedy,13000000.0,18007317.0,Play,2013
395,2009-12-31 00:00:00,Adopted,,,0.0,,2009
396,2009-05-08 00:00:00,Adoration,Drama,4000000.0,294244.0,,2009
397,2013-09-06 00:00:00,Adore,Drama,,302020.0,,2013
398,2000-05-05 00:00:00,Adorenarin doraibu,Comedy,,77313.0,,2000
399,1996-12-06 00:00:00,Adrenalin: Fear the Rush,,,37536.0,,1996
400,2010-02-09 00:00:00,Adrenaline of Love,,,0.0,,2010
401,2002-10-18 00:00:00,Adrenaline Rush: The Science of Risk,Documentary,,16933791.0,,2002
402,2007-09-21 00:00:00,Adrift in Manhattan,Drama,,0.0,,2007
403,2014-02-14 00:00:00,Adult World,Comedy,,19731.0,,2014
404,2008-12-31 00:00:00,Adulthood,Drama,,0.0,,2008
405,2013-02-25 00:00:00,Adventure Coral Reef 3D: Under the Sea of Egypt,Documentary,,0.0,,2013
406,1975-01-01 00:00:00,The Adventure of Sherlock Holmes' Smarter Brother,Comedy,,20000000.0,,1975
407,2010-12-31 00:00:00,The Adventure Scouts,,,0.0,,2010
408,2009-04-03 00:00:00,Adventureland,Black Comedy,9800000.0,16044025.0,,2009
409,2011-12-31 00:00:00,The Adventurer's Handbook,Comedy,,0.0,,2011
410,1987-07-03 00:00:00,Adventures in Babysitting,Comedy,,33790923.0,,1987
411,2012-03-20 00:00:00,Adventures in Lalaloopsy Land: The Search for Pillow,,,0.0,,2012
412,2013-10-18 00:00:00,Adventures in the Sin Bin,Comedy,,0.0,,2013
413,2010-12-31 00:00:00,Adventures of A Teenage Dragon Slayer,Adventure,,0.0,,2010
414,2013-05-21 00:00:00,Adventures of Bailey: A Night in Cowtown,Adventure,,0.0,,2013
415,1989-03-10 00:00:00,The Adventures of Baron Munchausen,Comedy,,8040008.0,,1989
416,1983-08-19 00:00:00,The Adventures of Bob & Doug McKenzie: Strange Brew,Comedy,,7035618.0,,1983
417,2006-03-21 00:00:00,The Adventures of Brer Rabbit,Action,,0.0,,2006
418,2011-12-31 00:00:00,The Adventures of Brigadier Gerard,Comedy,,0.0,,2011
419,1984-08-10 00:00:00,The Adventures of Buckaroo Banzai Across the 8th Dimension,Adventure,,6300000.0,,1984
420,2008-12-31 00:00:00,The Adventures of Charlotte and Henry,,,0.0,,2008
421,2010-12-31 00:00:00,The Adventures of Clutch Powers,,,0.0,,2010
422,1948-12-01 00:00:00,"Adventures of Don Juan, The",Adventure,,0.0,,1948
423,1999-10-01 00:00:00,The Adventures of Elmo in Grouchland,Comedy,17000000.0,11634458.0,,1999
424,1990-07-11 00:00:00,The Adventures of Ford Fairlane,Comedy,,20423389.0,,1990
425,1993-04-02 00:00:00,The Adventures of Huck Finn,Adventure,6500000.0,24103594.0,,1993
426,1949-10-05 00:00:00,The Adventures of Ichabod and Mr. Toad,Adventure,,0.0,,1949
427,1986-01-17 00:00:00,The Adventures of Mark Twain,Adventure,,646803.0,,1986
428,2012-12-31 00:00:00,The Adventures of Mickey Matson and the Copperhead Treasure,,,0.0,,2012
429,2004-07-23 00:00:00,The Adventures of Ociee Nash,Drama,,0.0,,2004
430,1996-07-26 00:00:00,The Adventures of Pinocchio,Adventure,25000000.0,15382170.0,,1996
431,2002-08-16 00:00:00,The Adventures of Pluto Nash,Comedy,100000000.0,4411102.0,,2002
432,2009-10-09 00:00:00,Adventures of Power,Comedy,,17738.0,,2009
433,1994-08-10 00:00:00,"The Adventures of Priscilla, Queen of the Desert",Comedy,,11059000.0,,1994
434,2000-06-30 00:00:00,The Adventures of Rocky & Bullwinkle,Comedy,76000000.0,26000610.0,,2000
435,1999-08-06 00:00:00,The Adventures of Sebastian Cole,Comedy,,100041.0,,1999
436,2005-06-10 00:00:00,The Adventures of Sharkboy and Lavagirl in 3-D,Adventure,50000000.0,39177684.0,,2005
437,1939-12-31 00:00:00,The Adventures of Sherlock Holmes,Thriller/Suspense,,0.0,,1939
438,1986-01-17 00:00:00,The Adventures of the American Rabbit,Adventure,,1023042.0,,1986
439,2013-12-06 00:00:00,Adventures of the Penguin King,Adventure,,0.0,,2013
440,1975-12-25 00:00:00,The Adventures of the Wilderness Family,Adventure,,28819175.0,,1975
441,1995-12-31 00:00:00,Adventures of the Yellow Dog,,,0.0,,1995
442,2011-12-21 00:00:00,The Adventures of Tintin,Adventure,130000000.0,77591831.0,Play,2011
443,2005-12-02 00:00:00,Aeon Flux,Action,55000000.0,25857987.0,,2005
444,2001-11-30 00:00:00,The Affair of the Necklace,Drama,,430313.0,,2001
445,2008-12-31 00:00:00,Affaire de famille,,,0.0,,2008
446,2001-02-02 00:00:00,Une affaire de goût,Thriller/Suspense,,48602.0,,2001
447,2010-01-29 00:00:00,L'affaire Farewell,Thriller/Suspense,,390157.0,,2010
448,2011-04-01 00:00:00,An Affirmative Act,Drama,,0.0,,2011
449,2014-04-04 00:00:00,Afflicted,Horror,,0.0,,2014
450,2011-10-28 00:00:00,The Afflicted,Horror,,212940.0,,2011
451,1998-12-30 00:00:00,Affliction,Drama,,6330054.0,,1998
452,2014-07-11 00:00:00,Affluenza,Drama,,0.0,,2014
453,2011-12-31 00:00:00,Afghan Luke,,,0.0,,2011
454,2009-06-26 00:00:00,Afghan Star,Documentary,,102115.0,,2009
455,2003-05-02 00:00:00,Afghan Stories,Documentary,,0.0,,2003
456,2013-02-26 00:00:00,Africa,Documentary,,0.0,,2013
457,2007-12-31 00:00:00,African Adventure: Safari in the Okavango,Documentary,,0.0,,2007
458,2011-04-22 00:00:00,African Cats,Documentary,,15428747.0,Play,2011
459,1951-01-01 00:00:00,The African Queen,Adventure,,10750000.0,,1951
460,1998-05-08 00:00:00,Africa's Elephant Kingdom,Documentary,,13485455.0,,1998
461,2009-02-03 00:00:00,Afro Samurai: Resurrection,,,0.0,,2009
462,2011-12-31 00:00:00,Afrosamurai,Action,,0.0,,2011
463,2011-12-31 00:00:00,After,Drama,,24545.0,,2011
464,2012-12-31 00:00:00,After,Thriller/Suspense,,0.0,,2012
465,2012-05-11 00:00:00,After Dark Action,Action,,0.0,,2012
466,1990-08-24 00:00:00,"After Dark, My Sweet",,,2678414.0,,1990
467,2012-12-31 00:00:00,After Dark They Come,,,0.0,,2012
468,2007-11-09 00:00:00,After Dark's Horrorfest 2007,Horror,,874635.0,,2007
469,2009-01-09 00:00:00,After Dark's Horrorfest III,Horror,,66456.0,,2009
470,2013-05-31 00:00:00,After Earth,Action,130000000.0,60522097.0,Play,2013
471,2004-05-14 00:00:00,After Freedom,Drama,,35639.0,,2004
472,1985-09-13 00:00:00,After Hours,Comedy,,10609321.0,,1985
473,2005-10-21 00:00:00,After Innocence,Documentary,,114264.0,,2005
474,2009-12-31 00:00:00,After Last Season,,,0.0,,2009
475,2010-04-09 00:00:00,After.Life,,,108596.0,,2010
476,2010-05-21 00:00:00,After the Cup: Sons of Sakhnin United,Documentary,,12085.0,,2010
477,2014-02-07 00:00:00,After the Dark,Thriller/Suspense,,0.0,,2014
478,2004-11-12 00:00:00,After the Sunset,Action,57000000.0,28328132.0,,2004
479,2013-09-20 00:00:00,After Tiller,Documentary,,72125.0,,2013
480,1997-12-26 00:00:00,Afterglow,Romantic Comedy,,2537428.0,,1997
481,2010-09-10 00:00:00,The Afterlight,Drama,,0.0,,2010
482,2013-12-31 00:00:00,Aftermath,Thriller/Suspense,,0.0,,2013
483,2013-08-30 00:00:00,Afternoon Delight,Comedy,,176080.0,,2013
484,2014-02-05 00:00:00,Afternoon of a Faun: Tanaquil Le Clercq,Documentary,,112407.0,,2014
485,2009-10-02 00:00:00,Afterschool,Drama,,3911.0,,2009
486,2013-05-10 00:00:00,Aftershock,Horror,,40179.0,,2013
487,2009-10-27 00:00:00,Afterwards,Drama,,0.0,,2009
488,2008-12-31 00:00:00,Afutâ suk$ucirc;ru,,,0.0,,2008
489,1975-12-01 00:00:00,Against a Crooked Sky,Western,,0.0,,1975
490,2011-12-31 00:00:00,Against All Enemies,Drama,,0.0,,2011
491,1984-03-02 00:00:00,Against All Odds,Drama,,25100000.0,,1984
492,2009-12-31 00:00:00,Against The Current,Drama,,0.0,,2009
493,2009-02-10 00:00:00,Against the Dark,,,0.0,,2009
494,2004-02-20 00:00:00,Against the Ropes,Drama,39000000.0,5881504.0,,2004
495,1994-12-31 00:00:00,Against the Wall,,,0.0,,1994
496,2013-12-31 00:00:00,Against the Wild,Adventure,,0.0,,2013
497,1979-02-09 00:00:00,Agatha,Drama,,7500000.0,,1979
498,2004-01-30 00:00:00,L'âge d'or,Drama,,32712.0,,2004
499,2007-12-07 00:00:00,L'âge des ténèbres,Comedy,,1491525.0,,2007
500,2011-12-31 00:00:00,The Age of Adaline,Drama,,0.0,,2011
501,2013-12-31 00:00:00,Age of Dinosaurs,Action,,0.0,,2013
502,1993-09-17 00:00:00,The Age of Innocence,Drama,34000000.0,32014993.0,,1993
503,2012-07-24 00:00:00,Age of the Dragons,Adventure,,0.0,,2012
504,2003-03-14 00:00:00,Agent Cody Banks,Comedy,25000000.0,47545060.0,,2003
505,2004-03-12 00:00:00,Agent Cody Banks 2: Destination London,Comedy,26000000.0,23514247.0,,2004
506,2014-12-31 00:00:00,Agent F.O.X.,,,0.0,,2014
507,2012-03-23 00:00:00,Agent Vinrod,,,698210.0,,2012
508,2012-12-31 00:00:00,The Agression Scale,,,0.0,,2012
509,2005-10-07 00:00:00,The Aggressives,Documentary,,3769.0,,2005
510,2012-01-06 00:00:00,Agneepath,Action,,1973574.0,,2012
511,1999-12-03 00:00:00,Agnes Browne,Comedy,,140426.0,,1999
512,1985-09-13 00:00:00,Agnes of God,Drama,,25627836.0,,1985
513,2006-06-09 00:00:00,Agnes und seine Brüder,Drama,,2731.0,,2006
514,2002-08-30 00:00:00,Agni Varsha,Drama,,25049.0,,2002
515,1965-01-01 00:00:00,The Agony and the Ecstasy,Drama,,8000000.0,,1965
516,2010-05-28 00:00:00,Agora,Drama,70000000.0,619423.0,,2010
517,2004-04-23 00:00:00,The Agronomist,Documentary,,226189.0,,2004
518,2011-12-31 00:00:00,"Águila Roja, La Película",,,0.0,,2011
519,2006-10-20 00:00:00,Aguirre: The Wrath of God,Drama,,12609.0,,2006
520,2010-09-10 00:00:00,Ahead of Time,Documentary,,33024.0,,2010
521,2013-12-13 00:00:00,Ahi va el diablo,Horror,,4534.0,,2013
522,2012-02-10 00:00:00,Ai,Drama,,0.0,,2012
523,2011-09-02 00:00:00,Love Exposure,Drama,,0.0,,2011
524,2012-07-27 00:00:00,Ai Weiwei: Never Sorry,Documentary,,489074.0,,2012
525,2014-05-16 00:00:00,Ai Weiwei: The Fake Case,Documentary,,0.0,,2014
526,2009-12-31 00:00:00,Aibô shirîzu Kanshiki Yonezawa Mamoru no jikenbo,,,0.0,,2009
527,2007-12-07 00:00:00,Aida at La Scala,Concert/Performance,,222927.0,,2007
528,2000-12-01 00:00:00,Aïe,Comedy,,8289.0,,2000
529,2004-01-09 00:00:00,Aileen: Life and Death of a Serial Killer,Documentary,,85992.0,,2004
530,2000-08-11 00:00:00,Aimée & Jaguar,Drama,6800000.0,927107.0,,2000
531,2013-03-31 00:00:00,Ain't in It for My Health: A Film About Levon Helm,Documentary,,111794.0,,2013
532,2013-08-16 00:00:00,Ain't Them Bodies Saints,Drama,,391611.0,,2013
533,1990-08-10 00:00:00,Air America,Action,,30506847.0,,1990
534,1997-08-01 00:00:00,Air Bud,Comedy,3000000.0,24646936.0,,1997
535,1998-08-14 00:00:00,Air Bud: Golden Receiver,Comedy,,10093523.0,,1998
536,2006-12-12 00:00:00,Air Buddies,,,0.0,,2006
537,2012-12-31 00:00:00,Air Collision,,,0.0,,2012
538,1997-07-25 00:00:00,Air Force One,Action,85000000.0,172956409.0,,1997
539,2007-03-23 00:00:00,Air Guitar Nation,Documentary,,71471.0,,2007
540,2008-01-25 00:00:00,The Air I Breathe,Drama,,25775.0,,2008
541,2012-04-05 00:00:00,Air Racers 3D,Documentary,,1309987.0,,2012
542,1994-01-07 00:00:00,The Air Up There,Comedy,,20782439.0,,1994
543,1993-09-17 00:00:00,Airborne,Comedy,,2859811.0,,1993
544,2012-09-14 00:00:00,Airborne,Horror,,0.0,,2012
545,1994-08-05 00:00:00,Airheads,Comedy,,5021868.0,,1994
546,1980-07-04 00:00:00,Airplane!,Comedy,3500000.0,83453539.0,,1980
547,1982-12-10 00:00:00,Airplane II: The Sequel,Comedy,,25009494.0,,1982
548,1970-01-01 00:00:00,Airport,Thriller/Suspense,,100489150.0,,1970
549,1974-10-18 00:00:00,Airport 1975,Thriller/Suspense,,47285152.0,,1974
550,1977-03-11 00:00:00,Airport '77,Thriller/Suspense,,30000000.0,,1977
551,2010-08-06 00:00:00,Aisha,Romantic Comedy,,298431.0,,2010
552,2004-11-12 00:00:00,Aitraaz,Thriller/Suspense,,0.0,,2004
553,2012-10-11 00:00:00,Aiyaa,,,36967.0,,2012
554,2009-11-06 00:00:00,Ajab Prem Ki Ghazab Kahani,Comedy,,741238.0,,2009
555,2010-02-03 00:00:00,Ajami,Drama,1000000.0,621859.0,,2010
556,2010-12-31 00:00:00,Ajeoss,Action,,0.0,,2010
557,2003-12-12 00:00:00,AKA,Drama,,48079.0,,2003
558,2004-11-12 00:00:00,Akarui mirai,Drama,,4762.0,,2004
559,2006-04-28 00:00:00,Akeelah and the Bee,Drama,8000000.0,18848430.0,,2006
560,2001-04-27 00:00:00,Akira,Action,8000000.0,19585.0,,2001
561,2011-03-04 00:00:00,Akmareul Boatda,Thriller/Suspense,,129210.0,,2011
562,2012-11-10 00:00:00,Aku no Kyoten,Thriller/Suspense,,0.0,,2012
563,1999-12-03 00:00:00,Al di là delle nuvole,Drama,,30890.0,,1999
564,2006-09-13 00:00:00,Al Franken: God Spoke,Documentary,,102990.0,,2006
565,2011-03-18 00:00:00,Alabama Moon,Adventure,,47009.0,,2011
566,1992-11-11 00:00:00,Aladdin,Comedy,28000000.0,217350219.0,,1992
567,2010-07-14 00:00:00,Alamar,Drama,,61614.0,,2010
568,1985-04-03 00:00:00,Alamo Bay,Drama,,380970.0,,1985
569,1926-01-01 00:00:00,Alamo of the South Seas,Drama,,3000000.0,,1926
570,1960-10-24 00:00:00,The Alamo,Western,12000000.0,7900000.0,,1960
571,2004-04-09 00:00:00,The Alamo,Western,92000000.0,22406362.0,,2004
572,2014-04-04 00:00:00,Alan Partridge,Comedy,,0.0,,2014
573,1998-02-27 00:00:00,An Alan Smithee Film: Burn Hollywood Burn,Comedy,10000000.0,45779.0,,1998
574,1996-08-14 00:00:00,Alaska,Adventure,,11509600.0,,1996
575,2007-12-31 00:00:00,Alatriste,Adventure,28000000.0,0.0,,2007
576,2012-01-02 00:00:00,Albatross,Drama,,0.0,,2012
577,2011-12-21 00:00:00,Albert Nobbs,Drama,,3014696.0,Play,2011
578,1997-01-17 00:00:00,Albino Alligator,Drama,5000000.0,353480.0,,1997
579,2009-09-22 00:00:00,Albino Farm,,,0.0,,2009
580,2014-04-23 00:00:00,Alceste a bicyclette,Comedy,,0.0,,2014
581,2011-12-31 00:00:00,The Alchemist,Drama,,0.0,,2011
582,2003-07-24 00:00:00,Aleijandinho,,,857.0,,2003
583,2010-11-23 00:00:00,Alessandra Amoroso Per Ginevra Gioielli,Concert/Performance,,0.0,,2010
584,2003-06-20 00:00:00,Alex & Emma,Drama,30000000.0,14208384.0,,2003
585,2012-10-19 00:00:00,Alex Cross,Thriller/Suspense,,25888412.0,Play,2012
586,2006-10-13 00:00:00,Alex Rider: Operation Stormbreaker,Action,40000000.0,659210.0,,2006
587,2004-11-24 00:00:00,Alexander,Adventure,155000000.0,34297191.0,,2004
588,2014-10-10 00:00:00,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Adventure,,0.0,,2014
589,2008-12-31 00:00:00,Alexander. Nevsky Battle,,,0.0,,2008
590,1938-01-01 00:00:00,Alexander's Ragtime Band,Drama,2000000.0,4000000.0,,1938
591,2008-03-28 00:00:00,Alexandra,Drama,,128222.0,,2008
592,2003-12-19 00:00:00,Alexandra's Project,Drama,,750241.0,,2003
593,1966-08-24 00:00:00,Alfie,Comedy,,18871300.0,,1966
594,2004-11-05 00:00:00,Alfie,Comedy,40000000.0,13395939.0,,2004
595,2011-12-31 00:00:00,Algorithm,Comedy,,0.0,,2011
596,2001-12-25 00:00:00,Ali,Drama,109000000.0,58183966.0,,2001
597,2002-12-31 00:00:00,Ali G Indahouse,,,0.0,,2002
598,2006-10-31 00:00:00,The Alibi,Comedy,,0.0,,2006
599,1990-12-25 00:00:00,Alice,Drama,,7331647.0,,1990
600,2010-03-02 00:00:00,Alice,Adventure,,0.0,,2010
601,1975-01-29 00:00:00,Alice Doesn't Live Here Anymore,Drama,,17600000.0,,1975
602,2000-07-21 00:00:00,Alice et Martin,Drama,,743115.0,,2000
603,1951-07-28 00:00:00,Alice in Wonderland,Musical,3000000.0,0.0,,1951
604,2010-03-02 00:00:00,Alice in Wonderland (19660,Adventure,,0.0,,2010
605,2010-03-05 00:00:00,Alice in Wonderland,Adventure,200000000.0,334191110.0,Play,2010
606,2016-05-27 00:00:00,Alice in Wonderland 2,Adventure,,0.0,,2016
607,2007-04-20 00:00:00,Alice Neel,,,48969.0,,2007
608,2013-11-19 00:00:00,Alice's Adventures in Wonderland,Concert/Performance,,0.0,,2013
609,1969-08-20 00:00:00,Alice's Restaurant,Comedy,,6300000.0,,1969
610,1979-05-25 00:00:00,Alien,Horror,9000000.0,80930630.0,,1979
611,1992-05-22 00:00:00,Alien 3,Action,55000000.0,54927174.0,,1992
612,2014-04-04 00:00:00,Alien Abduction,Thriller/Suspense,,0.0,,2014
613,2000-04-14 00:00:00,Alien Adventure,Adventure,,5017383.0,,2000
614,2011-12-31 00:00:00,Alien Armageddon,,,0.0,,2011
615,2006-09-22 00:00:00,Alien Autopsy,Comedy,,2867.0,,2006
616,2012-12-31 00:00:00,Alien Dawn,,,0.0,,2012
617,1988-10-07 00:00:00,Alien Nation,Drama,,25216243.0,,1988
618,1997-11-26 00:00:00,Alien: Resurrection,Action,60000000.0,47795018.0,,1997
619,2009-04-03 00:00:00,Alien Trespass,Comedy,,104526.0,,2009
620,2013-06-21 00:00:00,Alien Uprising,Action,,0.0,,2013
621,1986-07-18 00:00:00,Aliens,Action,17000000.0,85160248.0,,1986
622,2009-07-31 00:00:00,Aliens in the Attic,Adventure,45000000.0,25200412.0,Play,2009
623,2005-01-28 00:00:00,Aliens of the Deep,Documentary,,8968684.0,,2005
624,2007-12-25 00:00:00,Aliens vs. Predator - Requiem,Action,,41797066.0,,2007
625,2004-02-27 00:00:00,Alila,Drama,,48493.0,,2004
626,2005-02-01 00:00:00,Alinghi: The Inside Story - America's Cup 2003,,,0.0,,2005
627,1993-01-15 00:00:00,Alive,Adventure,32000000.0,36299670.0,,1993
628,2012-12-31 00:00:00,All About Christmas Eve,,,0.0,,2012
629,1950-10-13 00:00:00,All About Eve,Drama,,8400000.0,,1950
630,2009-09-04 00:00:00,All About Steve,Romantic Comedy,15000000.0,33862903.0,Play,2009
631,2002-03-08 00:00:00,All About the Benjamins,Comedy,14000000.0,25482931.0,,2002
632,2001-04-06 00:00:00,All Access: Front Row. Backstage. Live!,Concert/Performance,,995122.0,,2001
633,2010-12-31 00:00:00,All American Orgy,,,0.0,,2010
634,2005-02-16 00:00:00,All Babes Want to Kill Me,Comedy,,11975.0,,2005
635,2013-12-31 00:00:00,All Cheerleaders Must Die,Black Comedy,,0.0,,2013
636,1989-11-17 00:00:00,All Dogs Go To Heaven,Adventure,,26220877.0,,1989
637,1996-03-29 00:00:00,All Dogs Go To Heaven 2,Adventure,,8556572.0,,1996
638,2010-12-03 00:00:00,All Good Things,Drama,20000000.0,582024.0,Play,2010
639,2008-01-18 00:00:00,All Hat,Comedy,,15198.0,,2008
640,2010-12-31 00:00:00,All Hell to Pay,,,0.0,,2010
641,1991-11-08 00:00:00,All I Want For Christmas,Comedy,,14812144.0,,1991
642,2010-10-19 00:00:00,All I Want for Christmas,Concert/Performance,,0.0,,2010
643,2012-11-01 00:00:00,All I Want is Christmas,Adventure,,0.0,,2012
644,2012-03-23 00:00:00,All In: The Poker Movie,Documentary,,0.0,,2012
645,2013-02-08 00:00:00,All in Good Time,,,17017.0,,2013
646,2009-12-31 00:00:00,All Inclusive,,,0.0,,2009
647,2013-10-04 00:00:00,All is Bright,Comedy,,4556.0,,2013
648,2013-10-18 00:00:00,All is Lost,Thriller/Suspense,,6263670.0,Play,2013
649,1981-03-06 00:00:00,All Night Long,Comedy,,7800000.0,,1981
650,1984-09-21 00:00:00,All of Me,Comedy,,35243581.0,,1984
651,2011-12-31 00:00:00,All of Me,Comedy,,0.0,,2011
652,2008-09-19 00:00:00,All of Us,Documentary,,0.0,,2008
653,2002-10-25 00:00:00,All or Nothing,Drama,9000000.0,184255.0,,2002
654,1997-04-25 00:00:00,All Over Me,Drama,,281175.0,,1997
655,2001-08-10 00:00:00,All Over the Guy,Romantic Comedy,,1006969.0,,2001
656,1930-04-21 00:00:00,All Quiet on the Western Front,Action,,0.0,,1930
657,2011-12-31 00:00:00,All Quiet on the Western Front,Drama,,0.0,,2011
658,2008-09-26 00:00:00,All Roads Lead Home,Drama,,43905.0,,2008
659,2011-02-22 00:00:00,All Star Superman,Action,,0.0,,2011
660,2013-12-31 00:00:00,All Stars,Comedy,,0.0,,2013
661,2013-01-04 00:00:00,All Superheroes Must Die,Thriller/Suspense,20000.0,0.0,,2013
662,2005-12-02 00:00:00,All That I Need,Drama,,0.0,,2005
663,1979-12-20 00:00:00,All That Jazz,Drama,,37823676.0,,1979
664,2009-10-16 00:00:00,All the Best: Fun Begins,,,120713.0,,2009
665,2013-10-11 00:00:00,All the Boys Love Mandy Lane,Horror,,0.0,,2013
666,2006-09-22 00:00:00,All the King's Men,Drama,55000000.0,7221458.0,,2006
667,2013-12-20 00:00:00,All the Light in the Sky,Drama,,0.0,,2013
668,1999-09-03 00:00:00,All the Little Animals,Thriller/Suspense,,23349.0,,1999
